group_id,store,name,price,url,volume
16053,sas,"Instant cappuccino ""Boochino"" 20g Classic",120.0,/en/catalog/goryachiy_shokolad_kappuchino/228562/,20g
16054,sas,"Hot chocolate capsules ""Nescafe Dolce Gusto Nesquik"" 256g",4490.0,/en/catalog/goryachiy_shokolad_kappuchino/575713/,256g
16054,yerevan_city,"Coffee capsules ""Dolce Gusto"" Nesquik 256g",4190.0,/shop/product-details/50885,256g
16055,sas,"Instant hot chocolate ""Caffe Vergnano"" 1000g",13790.0,/en/catalog/goryachiy_shokolad_kappuchino/749814/,1000g
16056,sas,"Instant hot chocolate ""Elza"" 325g",3550.0,/en/catalog/goryachiy_shokolad_kappuchino/751610/,325g
16057,sas,"Instant hot chocolate ""Elza"" 250g",2850.0,/en/catalog/goryachiy_shokolad_kappuchino/751611/,250g
16058,sas,"Hot chocolate capsules ""Bounty"" 120g",4450.0,/en/catalog/goryachiy_shokolad_kappuchino/711675/,120g
16059,sas,"Instant hot chocolate ""Kaffa"" 24g",100.0,/en/catalog/goryachiy_shokolad_kappuchino/37372/,24g
16060,sas,"Corn sticks ""Cheetos"" 85g Cheese",440.0,/en/catalog/chipsy/8131/,85g
16060,yerevan_city,"Corn sticks ""Cheetos"" cheese 85g",405.0,/shop/product-details/71037,85g
16061,sas,"Chips ""Amica Alfredo's"" 130g Grill",1390.0,/en/catalog/chipsy/4716/,130g
16062,sas,"Chips ""Amica"" 100g Original",890.0,/en/catalog/chipsy/4719/,100g
16063,sas,"Corn sticks ""Cheetos"" 55g Ketchup",280.0,/en/catalog/chipsy/8125/,55g
16064,sas,"Chips ""Ot Martina"" 100g Original",520.0,/en/catalog/chipsy/202404/,100g
16064,yerevan_city,"Chips ""Ot Martina"" snack, barbecue 100g",230.0,/shop/product-details/88293,100g
16065,sas,"Chips ""Ot Martina"" 100g Paprika",520.0,/en/catalog/chipsy/202407/,100g
16066,sas,"Chips ""Ot Martina"" 100g BBQ",520.0,/en/catalog/chipsy/202423/,100g
16067,sas,"Chips ""EL Sabor Nacho"" 225g Cheese",1250.0,/en/catalog/chipsy/255192/,225g
16068,sas,"Chips Chili pepper & lime ""Lay's"" 125g",890.0,/en/catalog/chipsy/602091/,125g
16068,yerevan_city,"Chips ""Lays"" Riffled, chili and lime 125g",810.0,/shop/product-details/157845,125g
16069,sas,"Chips ""Lay's"" 90g Cucumber",1790.0,/en/catalog/chipsy/597770/,90g
16069,yerevan_city,"Chips ""Lays"" cucumber 90g",1490.0,/shop/product-details/155205,90g
16070,sas,"Chips ""Lay's"" 90g Barbecue",1790.0,/en/catalog/chipsy/597771/,90g
16070,yerevan_city,"Chips ""Lays"" sizzled barbecue 90g",1490.0,/shop/product-details/155208,90g
16071,sas,"Chips ""Schar Curvies"" 170g Paprika",2690.0,/en/catalog/chipsy/398362/,170g
16072,sas,"Chips ""Schar Curvies"" 170g Original",2690.0,/en/catalog/chipsy/398364/,170g
16073,sas,"Steak crackers ""3 Korochki"" 80g",330.0,/en/catalog/chipsy/386846/,80g
16073,yerevan_city,"Crackers ""3 korochki"" barbecue 80g",310.0,/shop/product-details/15566,80g
16074,sas,"Cheese crackers ""3 Korochki"" 120g",450.0,/en/catalog/chipsy/386847/,120g
16074,yerevan_city,"Crackers ""3 korochki"" barbecue 120g",420.0,/shop/product-details/11074,120g
16075,sas,"Chips ""Mega Chips"" 100g Hot pepper",450.0,/en/catalog/chipsy/510497/,100g
16076,sas,"Ribs crackers ""3 Korochki"" 120g",450.0,/en/catalog/chipsy/386852/,120g
16077,sas,"Chips ""Lay's"" 37g Cheese",330.0,/en/catalog/chipsy/489011/,37g
16077,yerevan_city,"Chips ""Lays"" cheese 37g",300.0,/shop/product-details/115690,37g
16078,sas,"Chips ""Jacker"" 100g Original",1090.0,/en/catalog/chipsy/594487/,100g
16079,sas,"Chips ""Jacker"" 100g BBQ",1090.0,/en/catalog/chipsy/594492/,100g
16080,sas,"Chips ""Jacker"" 100g Hot and Spicy",1090.0,/en/catalog/chipsy/594493/,100g
16081,sas,"Crackers with rosemary ""La Mole"" 100g",1050.0,/en/catalog/chipsy/731202/,100g
16082,sas,"Chips Cheese ""A4"" 80g",630.0,/en/catalog/chipsy/601161/,80g
16083,sas,"Chips ""Pringles"" 40g Original",570.0,/en/catalog/chipsy/202318/,40g
16083,yerevan_city,"Chips ""Pringles"" original 40g",520.0,/shop/product-details/7615,40g
16084,sas,"Crackers ""3 Korochki"" 40g Bacon",190.0,/en/catalog/chipsy/177743/,40g
16084,yerevan_city,"Crackers ""3 korochki"" bacon 40g",170.0,/shop/product-details/7924,40g
16085,sas,"Crackers ""3 Korochki"" 80g Bacon",330.0,/en/catalog/chipsy/177744/,80g
16085,yerevan_city,"Crackers ""3 korochki"" bacon 80g",310.0,/shop/product-details/4253,80g
16086,sas,"Classic crackers ""La Mole"" 250g",1750.0,/en/catalog/chipsy/731219/,250g
16087,sas,"Crackers ""3 Korochki"" 40g Chicken",180.0,/en/catalog/chipsy/177750/,40g
16087,yerevan_city,"Crackers ""3 korochki"" chicken curry 40g",170.0,/shop/product-details/24357,40g
16088,sas,"Crackers ""3 Korochki"" 80g Cheese",330.0,/en/catalog/chipsy/177752/,80g
16088,yerevan_city,"Crackers ""3 korochki"" spicy cheese nacho 80g",310.0,/shop/product-details/21610,80g
16089,sas,"Chips ""Happy Crisp"" 75g Sour cream & Onion",390.0,/en/catalog/chipsy/384600/,75g
16090,sas,"Chips ""Happy Crisp"" 75g Cheese",390.0,/en/catalog/chipsy/384601/,75g
16091,sas,"Tomato & greens crackers ""3 Korochki"" 120g",450.0,/en/catalog/chipsy/177755/,120g
16091,yerevan_city,"Crackers ""3 korochki"" tomato and greens 120g",420.0,/shop/product-details/11071,120g
16092,sas,"Crackers ""3 Korochki"" 40g Tomato & Greens",180.0,/en/catalog/chipsy/177757/,40g
16092,yerevan_city,"Crackers ""3 korochki"" tomato and greens 40g",170.0,/shop/product-details/7604,40g
16093,sas,"Crackers ""3 Korochki"" 80g Tomato & Greens",330.0,/en/catalog/chipsy/177758/,80g
16093,yerevan_city,"Crackers ""3 korochki"" tomato and greens 80g",310.0,/shop/product-details/21613,80g
16094,sas,"Hot chips ""Hot Chip"" 80g",1990.0,/en/catalog/chipsy/673376/,80g
16095,sas,"Crackers ""3 Korochki"" 120g BBQ",450.0,/en/catalog/chipsy/177760/,120g
16096,sas,"Crackers ""3 Korochki"" 40g BBQ",180.0,/en/catalog/chipsy/177762/,40g
16096,yerevan_city,"Crackers ""3 korochki"" barbecue 40g",170.0,/shop/product-details/650,40g
16097,sas,"Crackers ""3 Korochki"" 80g BBQ",330.0,/en/catalog/chipsy/177763/,80g
16098,sas,"Chips with chilli pepper flavor ""Don Enrico"" 175g",950.0,/en/catalog/chipsy/202085/,175g
16098,yerevan_city,"Chips ""Don Enrico"" chili 175g",870.0,/shop/product-details/44904,175g
16099,sas,"Chips ""Lay's"" 150g Crab",890.0,/en/catalog/chipsy/245610/,150g
16100,sas,"Salty chips ""Amica Alfredo's"" 130g",1390.0,/en/catalog/chipsy/4715/,130g
16101,sas,"BBQ chips  ""Lay's Stax"" 170g",1790.0,/en/catalog/chipsy/707435/,170g
16102,sas,"Chips with chilli flavor ""Lay's Stax"" 170g",1790.0,/en/catalog/chipsy/707436/,170g
16103,sas,"Paprica chips ""Jeden Tag"" 175g",1130.0,/en/catalog/chipsy/515180/,175g
16104,sas,"Chips ""Amica Eldorado"" 130g Olive",1390.0,/en/catalog/chipsy/4717/,130g
16105,sas,"Original chips ""Lay's Stax"" 170g",1790.0,/en/catalog/chipsy/707437/,170g
16106,sas,"Chips with sour cream & onion flavor ""Lay's Stax"" 170g",1790.0,/en/catalog/chipsy/707438/,170g
16107,sas,"Cheese crackers ""Ot Martina"" 60g",220.0,/en/catalog/chipsy/409200/,60g
16107,yerevan_city,"Crackers ""Ot Martina"" cheese 60g",260.0,/shop/product-details/2571,60g
16108,sas,"Chips ""Apache"" 100g Paprika",750.0,/en/catalog/chipsy/632689/,100g
16108,yerevan_city,"Chips ""Apache"" paprika 100g",670.0,/shop/product-details/159366,100g
16109,sas,"Bacon crackers ""Ot Martina"" 60g",220.0,/en/catalog/chipsy/409205/,60g
16109,yerevan_city,"Crackers ""Ot Martina"" bacon 60g",260.0,/shop/product-details/3210,60g
16110,sas,"Chips ""Apache"" 100g Becon",750.0,/en/catalog/chipsy/632694/,100g
16111,sas,"Chips ""Apache"" 60g Becon",520.0,/en/catalog/chipsy/632695/,60g
16112,sas,"Chips ""Apache"" 60g Cheese",520.0,/en/catalog/chipsy/632696/,60g
16112,yerevan_city,"Chips ""Apache"" cheese 60g",460.0,/shop/product-details/159369,60g
16113,sas,"Mushroom flavored crackers ""3 Korochki"" 35g",200.0,/en/catalog/chipsy/654201/,35g
16114,sas,"Barbecue crackers ""3 Korochki Italiano"" 30g",200.0,/en/catalog/chipsy/654207/,30g
16115,sas,"Shrimp flavor crackers ""3 Korochki"" 35g",200.0,/en/catalog/chipsy/654208/,35g
16116,sas,"Chips ""Apache"" 60g Paprika",520.0,/en/catalog/chipsy/632705/,60g
16116,yerevan_city,"Chips ""Apache"" paprika 60g",460.0,/shop/product-details/159370,60g
16117,sas,"Ribs crackers ""3 Korochki"" 35g",200.0,/en/catalog/chipsy/654209/,35g
16118,sas,"Crackers with tomato and mozzarella ""3 Korochki"" 35g",200.0,/en/catalog/chipsy/654210/,35g
16119,sas,"Chips ""Tyrrells"" 150g Salty",1210.0,/en/catalog/chipsy/202371/,150g
16120,sas,"Bacon crackers ""3 Korochki Italiano"" 30g",200.0,/en/catalog/chipsy/654214/,30g
16121,sas,"Pizza peperoni crackers ""3 Korochki Italiano"" 30g",200.0,/en/catalog/chipsy/654215/,30g
16122,sas,"Sour cream and herbs flavored crackers ""3 Korochki Italiano"" 30g",200.0,/en/catalog/chipsy/654216/,30g
16123,sas,"Chips ""Fry's"" 70g Hot & Spicy",450.0,/en/catalog/chipsy/654984/,70g
16124,sas,"Tomato and herbs flavored crackers ""3 Korochki Italiano"" 30g",200.0,/en/catalog/chipsy/654217/,30g
16125,sas,"Chips ""Fry's"" 70g Becon",450.0,/en/catalog/chipsy/654985/,70g
16126,sas,"Pizza flavored crackers ""3 Korochki"" 35g",200.0,/en/catalog/chipsy/654218/,35g
16127,sas,"Chips ""Fry's"" 130g Sour cream & mushrooms",730.0,/en/catalog/chipsy/654986/,130g
16128,sas,"Vegetable chips ""Tyrrells"" 125g Salty",1990.0,/en/catalog/chipsy/202379/,125g
16129,sas,"Crackers with dill and sour cream ""3 Korochki"" 35g",200.0,/en/catalog/chipsy/654219/,35g
16130,sas,"Chips with pizza flavor ""Lay's Pizza Hut Margherita"" 150g",1670.0,/en/catalog/chipsy/400526/,150g
16131,sas,"Mushroom and sour cream flavored crackers ""3 Korochki Italiano"" 30g",200.0,/en/catalog/chipsy/654224/,30g
16132,sas,"Chips ""Wanted Tortilla"" 450g Cheese",2290.0,/en/catalog/chipsy/202386/,450g
16133,sas,"Chips ""Wanted Tortilla"" 450g Chili",2290.0,/en/catalog/chipsy/202387/,450g
16134,sas,"Chips ""Wanted Tortilla"" 450g Salty",2290.0,/en/catalog/chipsy/202388/,450g
16135,sas,"Crab crackers- bruschette ""Maretti"" 70g",490.0,/en/catalog/chipsy/678036/,70g
16136,sas,"Crab chips ""Fry's"" 130g",730.0,/en/catalog/chipsy/654997/,130g
16137,sas,"Chips ""Fry's"" 70g Sour cream and onion",450.0,/en/catalog/chipsy/654999/,70g
16138,sas,"Chips ""Fry's"" 70g Cheese",450.0,/en/catalog/chipsy/655001/,70g
16139,sas,"Chips ""Happy Crisp"" 50g Tomato",390.0,/en/catalog/chipsy/374170/,50g
16140,sas,"Focaccia flavored chips ""Pringles Passport"" 165g",1490.0,/en/catalog/chipsy/718238/,165g
16141,sas,"Roasted pepper & hummus flavored chips ""Pringles Passport"" 165g",1490.0,/en/catalog/chipsy/718239/,165g
16142,sas,"Steak & french fries flavored chips ""Pringles Passport"" 165g",1490.0,/en/catalog/chipsy/718240/,165g
16143,sas,"Chips ""Apache"" 80g Barbecue",280.0,/en/catalog/chipsy/620706/,80g
16144,sas,"Chips chilli pepper ""Apache"" 50g",270.0,/en/catalog/chipsy/620709/,50g
16145,sas,"Chips ""Ot Martina"" 100g Cheese",520.0,/en/catalog/chipsy/202410/,100g
16146,sas,"Chips ""Ot Martina"" 20g Cheese",110.0,/en/catalog/chipsy/202411/,20g
16146,yerevan_city,"Chips ""Ot Martina"" cheese 20g",100.0,/shop/product-details/17850,20g
16147,sas,"Chips ""Ruffles"" 1400g Cheese",1890.0,/en/catalog/chipsy/674478/,1400g
16148,sas,"Chips ""Ot Martina"" 100g Bacon",520.0,/en/catalog/chipsy/202415/,100g
16149,sas,"Chips ""Ruffles"" 140g Paprika",1890.0,/en/catalog/chipsy/674479/,140g
16150,sas,"Crackers-bruschette ""Maretti"" 70g Pizza",490.0,/en/catalog/chipsy/177842/,70g
16150,yerevan_city,"Crackers ""Maretti"" pizza 70g",480.0,/shop/product-details/8070,70g
16151,sas,"Chips ""Ot Martina"" 100g Sour cream & Onion",520.0,/en/catalog/chipsy/202420/,100g
16152,sas,"Chips ""Happy Crisp Nachos"" 75g Salsa",390.0,/en/catalog/chipsy/501431/,75g
16153,sas,"Chips ""Ot Martina"" 20g Barbecue",110.0,/en/catalog/chipsy/202424/,20g
16153,yerevan_city,"Chips ""Ot Martina"" barbecue 20g",100.0,/shop/product-details/11047,20g
16154,sas,"Hot chips ""Doritos"" 23g",170.0,/en/catalog/chipsy/726473/,23g
16155,sas,"Chips ""Lay's Stax Original"" 156g",2190.0,/en/catalog/chipsy/8137/,156g
16156,sas,"Sausage flavored chips ""Onega"" 90g",570.0,/en/catalog/chipsy/726474/,90g
16157,sas,"Sour cream & onion flavored chips ""Onega"" 90g",570.0,/en/catalog/chipsy/726475/,90g
16158,sas,"Chips ""Lay's"" 156g",2190.0,/en/catalog/chipsy/202188/,156g
16159,sas,"Sour cream & cheese flavored chips ""Onega"" 90g",570.0,/en/catalog/chipsy/726476/,90g
16160,sas,"Chips ""Lay's"" 156g",2190.0,/en/catalog/chipsy/202189/,156g
16161,sas,"Chips ""Amica Originale"" 100g Lime & Pepper",890.0,/en/catalog/chipsy/375506/,100g
16162,sas,"Chips ""EL Sabor Nacho"" 225g Chili",1250.0,/en/catalog/chipsy/255193/,225g
16163,sas,"Chips ""EL Sabor Big Nacho"" 200g Salty",1250.0,/en/catalog/chipsy/255196/,200g
16164,sas,"Chips ""Happy Nachos"" 75g BBQ",390.0,/en/catalog/chipsy/374243/,75g
16165,sas,"Crab chips ""A4"" 50g",450.0,/en/catalog/chipsy/629221/,50g
16166,sas,"Chips ""Lay's""  156g",2190.0,/en/catalog/chipsy/202215/,156g
16167,sas,"Cheese chips ""A4"" 50g",450.0,/en/catalog/chipsy/629223/,50g
16168,sas,"Chips ""Mega Chips"" 100g Sour cream & Cheese",450.0,/en/catalog/chipsy/306408/,100g
16169,sas,"Chips ""Mega Chips"" 100g Bacon",450.0,/en/catalog/chipsy/306409/,100g
16169,yerevan_city,"Chips ""Apache"" bacon 100g",670.0,/shop/product-details/159362,100g
16170,sas,"Chips ""Mega Chips"" 100g Sour cream & Onion",450.0,/en/catalog/chipsy/306414/,100g
16171,sas,"Crackers ""Xrus Team"" 60g Sausage",290.0,/en/catalog/chipsy/531696/,60g
16172,sas,"Crackers ""Xrus Team"" 60g Cheese",290.0,/en/catalog/chipsy/531697/,60g
16172,yerevan_city,"Crackers ""Khrus Team"" baget, cheese assorted 60g",235.0,/shop/product-details/115699,60g
16173,sas,"Chips ""Mega Chips"" 100g Lobster",450.0,/en/catalog/chipsy/306418/,100g
16174,sas,"Chips ""Ot Martina"" 20g Sour cream & Greens",110.0,/en/catalog/chipsy/514292/,20g
16174,yerevan_city,"Chips ""Ot Martina"" sour cream and greens 20g",100.0,/shop/product-details/88294,20g
16175,sas,"Chips ""Lays"" 90g Lime",1790.0,/en/catalog/chipsy/542456/,90g
16175,yerevan_city,"Chips ""Lays"" lime 90g",1490.0,/shop/product-details/155212,90g
16176,sas,"Chips ""Lays"" 90g Tomato",1790.0,/en/catalog/chipsy/542457/,90g
16177,sas,"Sausage-flavored crackers ""A4"" 40g",220.0,/en/catalog/chipsy/726011/,40g
16177,yerevan_city,"Crackers ""3 korochki"" sausage 40g",170.0,/shop/product-details/11162,40g
16178,sas,"Chips ""Lays"" 104g Chilli pepper & Crayfish",1790.0,/en/catalog/chipsy/542459/,104g
16179,sas,"Sour cream & greens flavored crackers ""A4"" 40g",220.0,/en/catalog/chipsy/726012/,40g
16180,sas,"Cheese flavored crackers ""A4"" 40g",220.0,/en/catalog/chipsy/726013/,40g
16181,sas,"Salty sunflower seeds ""Ot Martina"" 150g",650.0,/en/catalog/semechki/159187/,150g
16182,sas,"Sunflower seeds with sea salt ""Ot Martina"" 200g",730.0,/en/catalog/semechki/4096/,200g
16183,sas,"Salty sunflower seeds ""Ot Martina"" 75g",320.0,/en/catalog/semechki/159189/,75g
16184,sas,"Salty & not salty sunflower seeds ""Ot Martina"" 200g",770.0,/en/catalog/semechki/159186/,200g
16185,sas,"Peeled pumpkin raw seeds ""Miki"" 200g",1630.0,/en/catalog/semechki/159205/,200g
16186,sas,"Peeled pumpkin seeds ""Rayskiy Sad"" 100g",890.0,/en/catalog/semechki/159243/,100g
16186,yerevan_city,"Pumpkin seeds ""Raysky Sad"" blanched 100g",820.0,/shop/product-details/72210,100g
16187,sas,"Peeled pumpkin seeds ""Rayskiy Sad"" 200g",1790.0,/en/catalog/semechki/159245/,200g
16188,sas,"White sunflower seeds ""Ot Martina"" 150g",650.0,/en/catalog/semechki/368930/,150g
16189,sas,"Sunflower seeds ""Ot Martina"" 150g",780.0,/en/catalog/semechki/368933/,150g
16190,sas,"Peeled sunflower seeds ""Miki""   200g",670.0,/en/catalog/semechki/159126/,200g
16191,sas,"Peeled sunflower seeds ""Miki"" 400g",1220.0,/en/catalog/semechki/159127/,400g
16192,sas,"Salty sunflower seeds ""Apache"" 70g",390.0,/en/catalog/semechki/620707/,70g
16193,sas,"Sunflower seeds ""Ot Martina"" 200g",1760.0,/en/catalog/semechki/159183/,200g
16194,sas,"Sunflower seeds with sea salt ""Ot Martina"" 200g",1760.0,/en/catalog/semechki/159184/,200g
16195,sas,"Sunflower seeds with sea salt ""Ot Martina M. Martin"" 500g",1990.0,/en/catalog/semechki/530652/,500g
16196,sas,"Sunflower seeds ""Ot Martina M. Martin"" 500g",1990.0,/en/catalog/semechki/530660/,500g
16197,sas,"Sunflower seeds with salt ""Fabrika Mamis"" 200g",740.0,/en/catalog/semechki/664804/,200g
16198,sas,"Caramel sunflower seeds ""Youpinway"" 110g",1050.0,/en/catalog/semechki/655847/,110g
16199,sas,"Pecan flavored sunflower seeds ""Youpinway"" 110g",1050.0,/en/catalog/semechki/655848/,110g
16200,sas,"Sunflower seeds ""Fabrika Mamis"" 100g",360.0,/en/catalog/semechki/664810/,100g
16201,sas,"Sunflower seeds with salt ""Fabrika Mamis"" 150g",620.0,/en/catalog/semechki/664812/,150g
16202,sas,"Sunflower seeds with salt ""Fabrika Mamis"" 75g",300.0,/en/catalog/semechki/664813/,75g
16203,sas,"Sunflower seeds with salt ""Fabrika Mamis"" 100g",360.0,/en/catalog/semechki/664814/,100g
16204,sas,"Salty popcorn ""Seeberger"" 90g",690.0,/en/catalog/popkorn2/142583/,90g
16205,sas,"Cheese popcorn ""Happy Corn"" 100g",450.0,/en/catalog/popkorn2/353095/,100g
16205,yerevan_city,"Popcorn ""Happy Corn"" cheese 100g",450.0,/shop/product-details/117614,100g
16206,sas,"Popcorn with butter ""Snack Foods"" 90g",390.0,/en/catalog/popkorn2/654295/,90g
16207,sas,"Corn grains ""Golden Mill"" 500g",770.0,/en/catalog/popkorn2/142640/,500g
16208,sas,"Popcorn ""Seeberger"" 500g",1390.0,/en/catalog/popkorn2/653116/,500g
16209,sas,"Cotton candy ""Sofi"" 20g",250.0,/en/catalog/popkorn2/587330/,20g
16210,sas,"Salty popcorn ""Nasha Kukuruza"" 70g",340.0,/en/catalog/popkorn2/496716/,70g
16211,sas,"Caramel popcorn ""Ot Martina"" 90g",350.0,/en/catalog/popkorn2/3920/,90g
16212,sas,"Assorted popcorn ""Sofi"" 300g",2230.0,/en/catalog/popkorn2/471133/,300g
16213,sas,"Strawberry corn sticks ""Daroink"" 80g",250.0,/en/catalog/popkorn2/600483/,80g
16214,sas,"Vanilla cotton candy ""Per Pery"" 25g",430.0,/en/catalog/popkorn2/368300/,25g
16215,sas,"Corn snacks with ham & cheese flavor ""Cheetos"" 50g",280.0,/en/catalog/popkorn2/726464/,50g
16216,sas,"Sea salt corn ""Ot Martina"" 60g",360.0,/en/catalog/popkorn2/89289/,60g
16217,sas,"Cheese corn ""Ot Martina"" 60g",360.0,/en/catalog/popkorn2/89292/,60g
16218,sas,"Cotton candy ""Sofi Power Rangers""",320.0,/en/catalog/popkorn2/27088/,
16219,sas,"Caramel popcorn ""Alos"" 55g",420.0,/en/catalog/popkorn2/658898/,55g
16220,sas,"Popcorn ""Alos"" 55g Fruity",420.0,/en/catalog/popkorn2/658899/,55g
16221,sas,"Classic popcorn ""Sofi"" 100g",420.0,/en/catalog/popkorn2/5843/,100g
16222,sas,"Salty popcorn ""Snack Foods"" 90g",390.0,/en/catalog/popkorn2/654296/,90g
16223,sas,"Pineapple corn sticks ""Daroink"" 80g",250.0,/en/catalog/popkorn2/89312/,80g
16224,sas,"Crisps corn ""Daroink""  80g",250.0,/en/catalog/popkorn2/89316/,80g
16225,sas,"Sweet corn sticks ""Ot Martina"" 75g",240.0,/en/catalog/popkorn2/7162/,75g
16226,sas,"Banana corn sticks ""Ot Martina"" 75g",240.0,/en/catalog/popkorn2/7163/,75g
16227,sas,"Condensed milk corn sticks ""Ot Martina"" 75g",240.0,/en/catalog/popkorn2/7164/,75g
16228,sas,Hemp 100g,490.0,/en/catalog/drugie_chipsy/60299/,100g
16229,sas,"Roasted wheat and hemp ""Traditional"" 250g",490.0,/en/catalog/drugie_chipsy/16089/,250g
16230,sas,"Roasted wheat and hemp ""Traditional"" 300g",690.0,/en/catalog/drugie_chipsy/16090/,300g
16231,sas,"Beef sticks ""Atenk"" 30g",650.0,/en/catalog/pivnik_dzherki/4989/,30g
16232,sas,"Chicken smoked sticks ""Atenk"" 30g",320.0,/en/catalog/dzherki/4990/,30g
16233,sas,"Pork sticks ""Atenk"" 30g",350.0,/en/catalog/pivnik_dzherki/4991/,30g
16234,sas,"Chick-pea ""Haleb""  70g",320.0,/en/catalog/pivnik/124260/,70g
16235,sas,"Beef jerky ""Bacon & Friends"" 40g",950.0,/en/catalog/dzherki/510408/,40g
16236,sas,"Chicken jerky ""Bacon & Friends"" 40g",740.0,/en/catalog/dzherki/510409/,40g
16237,sas,"Beef spicy jerky ""Bacon & Friends"" 40g",950.0,/en/catalog/dzherki/510410/,40g
16238,sas,"Beef jerky with teriyaki ""Bacon & Friends"" 40g",950.0,/en/catalog/dzherki/510411/,40g
16239,sas,"Pork jerky ""Bacon & Friends"" 40g",720.0,/en/catalog/dzherki/510412/,40g
16240,sas,"Beef jerky ""Bacon"" 40g",890.0,/en/catalog/dzherki/2522/,40g
16241,sas,"Yellow rorqual ""Shturman"" 20g",220.0,/en/catalog/sushenaya/151002/,20g
16242,sas,"Chicken jerky ""Atenk"" 30g",360.0,/en/catalog/dzherki/2524/,30g
16243,sas,"Pork jerky ""Atenk"" 30g",410.0,/en/catalog/dzherki/2526/,30g
16244,sas,"Fresh fish ""Rainbow Тrout""",3900.0,/en/catalog/zhivaya_ryba/46711/,
16245,sas,"Boiled shrimp ""Labeyrie"" 130g",4190.0,/en/catalog/moreprodukt/419188/,130g
16246,sas,"Crab sticks ""Бремор"" 150g",1180.0,/en/catalog/moreprodukt/83925/,150g
16247,sas,"Crab ""Raki Krab"" 200g",16900.0,/en/catalog/moreprodukt/567063/,200g
16248,sas,"Octopus in oil ""Borrelli"" 245g",4780.0,/en/catalog/moreprodukt/374552/,245g
16249,sas,"Boiled frozen shrimps ""Daskalakis"" 500g",4990.0,/en/catalog/moreprodukt/682525/,500g
16249,yerevan_city,"Shrimps, boiled-frozen 50/70 ""Fishman"" 500g",2950.0,/shop/product-details/117565,500g
16250,sas,Frozen cooked langoustines,29900.0,/en/catalog/moreprodukt/451362/,
16251,sas,"Peeled shrimp ""Polar"" 500g",7650.0,/en/catalog/moreprodukt/243237/,500g
16252,sas,"Crab in own juice ""Novaya Alyaskai"" 330g",25900.0,/en/catalog/moreprodukt/631082/,330g
16253,sas,"King shrimps ""Cross Fish"" 240g",3960.0,/en/catalog/moreprodukt/5421/,240g
16254,sas,"Frozen squid ""Daskalakis"" 500g",4250.0,/en/catalog/moreprodukt/682553/,500g
16255,sas,"Octopus in the fill ""Russkoe More"" 180g",2690.0,/en/catalog/moreprodukt/581689/,180g
16256,sas,"King shrimps ""Delight"" 850g",14500.0,/en/catalog/moreprodukt/483386/,850g
16257,sas,"King shrimps ""Delight"" 850g",17950.0,/en/catalog/moreprodukt/483390/,850g
16258,sas,"King shrimps ""Delight"" 850g",13500.0,/en/catalog/moreprodukt/483391/,850g
16259,sas,"Frozen shrimps ""Daskalakis"" 500g",6790.0,/en/catalog/moreprodukt/682560/,500g
16260,sas,"Boiled frozen shrimps ""Daskalakis"" 500g",5450.0,/en/catalog/moreprodukt/682561/,500g
16261,sas,"King shrimps ""Delight"" 850g",15500.0,/en/catalog/moreprodukt/483394/,850g
16262,sas,"Frozen shrimps ""Daskalakis Vannamei"" 500g",5450.0,/en/catalog/moreprodukt/682562/,500g
16263,sas,"Frozen mussel meat ""Daskalakis"" 500g",3350.0,/en/catalog/moreprodukt/682564/,500g
16264,sas,"Seafood mix ""Polar"" 0.5kg",4250.0,/en/catalog/moreprodukt/101956/,500g
16265,sas,"Squid rings with breadcrumbs ""Polar"" 500g",4320.0,/en/catalog/moreprodukt/394053/,500g
16266,sas,"Frozen mussels ""Daskalakis"" 500g",4250.0,/en/catalog/moreprodukt/682565/,500g
16267,sas,"Frozen shrimps ""Daskalakis Vannamei"" 500g",6490.0,/en/catalog/moreprodukt/682578/,500g
16268,sas,"Frozen seafood ""Daskalakis"" 500g",3250.0,/en/catalog/moreprodukt/682579/,500g
16269,sas,"King shrimps ""Delight"" 300g",6750.0,/en/catalog/moreprodukt/483412/,300g
16269,yerevan_city,"King shrimps ""Agama"" N4 300g",5190.0,/shop/product-details/35100,300g
16270,sas,"Cuttlefish with vegetables ""Borrelli""",28000.0,/en/catalog/moreprodukt/101976/,
16271,sas,"Mussels in oil ""Borrelli""",21000.0,/en/catalog/moreprodukt/101979/,
16272,sas,"King shrimp ""Polar"" 800g",9860.0,/en/catalog/moreprodukt/85342/,800g
16273,sas,"Northern shrimp ""Polar"" 500g",4990.0,/en/catalog/moreprodukt/85343/,500g
16274,sas,"Seafood mix ""Lunskoe more"" 180g",1970.0,/en/catalog/moreprodukt/267360/,180g
16275,sas,"Northern shrimp ""Polar"" 500g",5790.0,/en/catalog/moreprodukt/85344/,500g
16276,sas,"Squid tentacles in oil ""Lunskoe more"" 100g",1990.0,/en/catalog/moreprodukt/267364/,100g
16277,sas,"Frozen crab tails ""Daskalakis"" 500g",7890.0,/en/catalog/moreprodukt/682597/,500g
16278,sas,"Squid tentacles in oil ""Lunskoe More""",21000.0,/en/catalog/moreprodukt/329580/,
16279,sas,"Frozen octopus ""Daskalakis""",7490.0,/en/catalog/moreprodukt/682611/,
16280,sas,"Squid tentacles in oil ""Lunskoe More""",2270.0,/en/catalog/moreprodukt/382580/,
